project,repo,company_name,activity_months,commit_weight,months_pct,engagement_score,company_type,repo_short,sponsor,commit_access,activity_scope
nvidia,NVIDIA/libglvnd,GitHub,3,1,0.5,52,github,libglvnd,NVIDIA,closed,unknown
nvidia,NVIDIA/libglvnd,NVIDIA,6,1,1,102,public,libglvnd,NVIDIA,closed,internal
nvidia,NVIDIA/nvidia-installer,NVIDIA,4,1,0.7,72,public,nvidia-installer,NVIDIA,closed,internal
nvidia,NVIDIA/nvidia-modprobe,NVIDIA,4,1,0.7,72,public,nvidia-modprobe,NVIDIA,closed,internal
nvidia,NVIDIA/nvidia-persistenced,NVIDIA,4,1,0.7,72,public,nvidia-persistenced,NVIDIA,closed,internal
nvidia,NVIDIA/nvidia-settings,NVIDIA,4,2,0.7,74,public,nvidia-settings,NVIDIA,closed,internal
nvidia,NVIDIA/nvidia-xconfig,NVIDIA,4,1,0.7,72,public,nvidia-xconfig,NVIDIA,closed,internal
nvidia,NVIDIA/tegrarcm,NVIDIA,1,0,0.2,20,public,tegrarcm,NVIDIA,closed,internal
nvidiagameworks,NVIDIAGameWorks/DxrTutorials,NVIDIA,3,1,0.5,52,public,DxrTutorials,NVIDIA,closed,internal
nvidiagameworks,NVIDIAGameWorks/Falcor,GitHub,1,1,0.2,22,github,Falcor,NVIDIA,closed,unknown
nvidiagameworks,NVIDIAGameWorks/Falcor,NVIDIA,2,2,0.3,34,public,Falcor,NVIDIA,closed,internal
nvidiagameworks,NVIDIAGameWorks/GraphicsSamples,NVIDIA,2,0,0.3,30,public,GraphicsSamples,NVIDIA,closed,internal
nvidiagameworks,NVIDIAGameWorks/UE4GitDepsPacker,GitHub,1,1,0.2,22,github,UE4GitDepsPacker,NVIDIA,closed,unknown
nvidiagameworks,NVIDIAGameWorks/USD,GitHub,2,3,0.3,36,github,USD,NVIDIA,closed,unknown
nvlabs,NVlabs/cub,GitHub,2,0,0.3,30,github,cub,NVIDIA,closed,unknown
nvlabs,NVlabs/cub,NVIDIA,2,0,0.3,30,public,cub,NVIDIA,closed,internal
nvlabs,NVlabs/dlinputs,GitHub,1,0,0.2,20,github,dlinputs,NVIDIA,closed,unknown
nvlabs,NVlabs/dlinputs,Google Email,2,2,0.3,34,personal,dlinputs,NVIDIA,closed,unknown
nvlabs,NVlabs/dltrainers,Google Email,3,2,0.5,54,personal,dltrainers,NVIDIA,closed,unknown
nvlabs,NVlabs/fermat,NVIDIA,3,1,0.5,52,public,fermat,NVIDIA,closed,internal
nvlabs,NVlabs/geomapnet,GitHub,1,0,0.2,20,github,geomapnet,NVIDIA,closed,unknown
nvlabs,NVlabs/geomapnet,NVIDIA,1,0,0.2,20,public,geomapnet,NVIDIA,closed,internal
nvlabs,NVlabs/MUNIT,GitHub,2,2,0.3,34,github,MUNIT,NVIDIA,closed,unknown
nvlabs,NVlabs/MUNIT,Google Email,2,2,0.3,34,personal,MUNIT,NVIDIA,closed,unknown
nvlabs,NVlabs/MUNIT,NVIDIA,1,1,0.2,22,public,MUNIT,NVIDIA,closed,internal
nvlabs,NVlabs/ocrobin,Google Email,1,2,0.2,24.000000000000004,personal,ocrobin,NVIDIA,closed,unknown
nvlabs,NVlabs/ocrodeg,Google Email,1,2,0.2,24.000000000000004,personal,ocrodeg,NVIDIA,closed,unknown
nvlabs,NVlabs/ocroline,Google Email,2,0,0.3,30,personal,ocroline,NVIDIA,closed,unknown
nvlabs,NVlabs/ocroline,NVIDIA,1,1,0.2,22,public,ocroline,NVIDIA,closed,internal
nvlabs,NVlabs/ocropus3,GitHub,1,0,0.2,20,github,ocropus3,NVIDIA,closed,unknown
nvlabs,NVlabs/ocropus3,Google Email,2,2,0.3,34,personal,ocropus3,NVIDIA,closed,unknown
nvlabs,NVlabs/ocropus3,NVIDIA,1,0,0.2,20,public,ocropus3,NVIDIA,closed,internal
nvlabs,NVlabs/ocrorot,Google Email,2,3,0.3,36,personal,ocrorot,NVIDIA,closed,unknown
nvlabs,NVlabs/ocrorot,NVIDIA,1,1,0.2,22,public,ocrorot,NVIDIA,closed,internal
nvlabs,NVlabs/ocroseg,Google Email,3,1,0.5,52,personal,ocroseg,NVIDIA,closed,unknown
nvlabs,NVlabs/ocroseg,NVIDIA,1,2,0.2,24.000000000000004,public,ocroseg,NVIDIA,closed,internal
nvlabs,NVlabs/splatnet,Google Email,1,0,0.2,20,personal,splatnet,NVIDIA,closed,unknown
oracle,oracle/db-sample-schemas,GitHub,1,0,0.2,20,github,db-sample-schemas,Oracle,closed,unknown
oracle,oracle/docker-images,GitHub,2,2,0.3,34,github,docker-images,Oracle,closed,unknown
oracle,oracle/docker-images,Google Email,1,0,0.2,20,personal,docker-images,Oracle,closed,unknown
oracle,oracle/dotnet-db-samples,GitHub,3,3,0.5,56.00000000000001,github,dotnet-db-samples,Oracle,closed,unknown
oracle,oracle/nosql-examples,GitHub,4,0,0.7,70,github,nosql-examples,Oracle,closed,unknown
oracle,oracle/nosql-examples,Google Email,1,0,0.2,20,personal,nosql-examples,Oracle,closed,unknown
oracle,oracle/opengrok,GitHub,2,1,0.3,32,github,opengrok,Oracle,closed,unknown
oracle,oracle/wookiee,GitHub,2,1,0.3,32,github,wookiee,Oracle,closed,unknown
oracle,oracle/wookiee,Google Email,1,0,0.2,20,personal,wookiee,Oracle,closed,unknown
oracle,oracle/wookiee-cache,GitHub,1,0,0.2,20,github,wookiee-cache,Oracle,closed,unknown
oracle,oracle/wookiee-cache-memcache,GitHub,1,0,0.2,20,github,wookiee-cache-memcache,Oracle,closed,unknown
oracle,oracle/wookiee-cluster,GitHub,3,2,0.5,54,github,wookiee-cluster,Oracle,closed,unknown
oracle,oracle/wookiee-etcd,GitHub,1,0,0.2,20,github,wookiee-etcd,Oracle,closed,unknown
oracle,oracle/wookiee-kafka,GitHub,1,0,0.2,20,github,wookiee-kafka,Oracle,closed,unknown
oracle,oracle/wookiee-metrics,GitHub,3,0,0.5,50,github,wookiee-metrics,Oracle,closed,unknown
oracle,oracle/wookiee-spray,GitHub,1,0,0.2,20,github,wookiee-spray,Oracle,closed,unknown
oracle,oracle/wookiee-zookeeper,GitHub,3,1,0.5,52,github,wookiee-zookeeper,Oracle,closed,unknown
oracle,oracle/wookiee-zookeeper,Yahoo Email,1,0,0.2,20,personal,wookiee-zookeeper,Oracle,closed,unknown
paddlepaddle,paddlepaddle/blog,Yahoo Email,1,1,0.2,22,personal,blog,Baidu,open,unknown
paddlepaddle,paddlepaddle/board,Yahoo Email,1,3,0.2,26,personal,board,Baidu,open,unknown
paddlepaddle,paddlepaddle/book,Baidu,3,1,0.5,52,public,book,Baidu,open,internal
paddlepaddle,paddlepaddle/book,GitHub,2,3,0.3,36,github,book,Baidu,open,unknown
paddlepaddle,paddlepaddle/book,Google Email,2,1,0.3,32,personal,book,Baidu,open,unknown
paddlepaddle,paddlepaddle/book,University of Chinese Academy of Sciences,1,2,0.2,24.000000000000004,education,book,Baidu,open,external
paddlepaddle,paddlepaddle/book,wanglun,1,2,0.2,24.000000000000004,personal,book,Baidu,open,unknown
paddlepaddle,paddlepaddle/book,Yahoo Email,2,1,0.3,32,personal,book,Baidu,open,unknown
paddlepaddle,paddlepaddle/cloud,Baidu,4,3,0.7,76,public,cloud,Baidu,open,internal
paddlepaddle,paddlepaddle/cloud,Georgia Tech,1,1,0.2,22,education,cloud,Baidu,open,external
paddlepaddle,paddlepaddle/cloud,GitHub,3,2,0.5,54,github,cloud,Baidu,open,unknown
paddlepaddle,paddlepaddle/cloud,Google Email,3,4,0.5,57.99999999999999,personal,cloud,Baidu,open,unknown
paddlepaddle,paddlepaddle/cloud,Outlook.com Email,3,2,0.5,54,personal,cloud,Baidu,open,unknown
paddlepaddle,paddlepaddle/cloud,百分点-Baifendian,1,2,0.2,24.000000000000004,private,cloud,Baidu,open,external
paddlepaddle,paddlepaddle/continuous_evaluation,Baidu,1,1,0.2,22,public,continuous_evaluation,Baidu,open,internal
paddlepaddle,paddlepaddle/continuous_evaluation,GitHub,3,4,0.5,57.99999999999999,github,continuous_evaluation,Baidu,open,unknown
paddlepaddle,paddlepaddle/continuous_evaluation,Google Email,3,1,0.5,52,personal,continuous_evaluation,Baidu,open,unknown
paddlepaddle,paddlepaddle/continuous_evaluation,Outlook.com Email,3,3,0.5,56.00000000000001,personal,continuous_evaluation,Baidu,open,unknown
paddlepaddle,paddlepaddle/continuous_evaluation,QQ Email,2,1,0.3,32,personal,continuous_evaluation,Baidu,open,unknown
paddlepaddle,paddlepaddle/deepspeech,Baidu,2,3,0.3,36,public,deepspeech,Baidu,open,internal
paddlepaddle,paddlepaddle/deepspeech,Google Email,1,1,0.2,22,personal,deepspeech,Baidu,open,unknown
paddlepaddle,paddlepaddle/deepspeech,Intel,1,1,0.2,22,public,deepspeech,Baidu,open,external
paddlepaddle,paddlepaddle/deepspeech,QQ Email,1,2,0.2,24.000000000000004,personal,deepspeech,Baidu,open,unknown
paddlepaddle,paddlepaddle/edl,Baidu,3,3,0.5,56.00000000000001,public,edl,Baidu,open,internal
paddlepaddle,paddlepaddle/edl,Georgia Tech,1,1,0.2,22,education,edl,Baidu,open,external
paddlepaddle,paddlepaddle/edl,GitHub,3,2,0.5,54,github,edl,Baidu,open,unknown
paddlepaddle,paddlepaddle/edl,Google Email,4,4,0.7,77.99999999999999,personal,edl,Baidu,open,unknown
paddlepaddle,paddlepaddle/edl,Outlook.com Email,3,2,0.5,54,personal,edl,Baidu,open,unknown
paddlepaddle,paddlepaddle/mobile,Baidu,2,2,0.3,34,public,mobile,Baidu,open,internal
paddlepaddle,paddlepaddle/mobile,GitHub,1,1,0.2,22,github,mobile,Baidu,open,unknown
paddlepaddle,paddlepaddle/mobile,Yahoo Email,1,2,0.2,24.000000000000004,personal,mobile,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Baidu,5,5,0.8,90,public,models,Baidu,open,internal
paddlepaddle,paddlepaddle/models,Foxmail,1,1,0.2,22,private,models,Baidu,open,external
paddlepaddle,paddlepaddle/models,GitHub,4,4,0.7,77.99999999999999,github,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Google Email,5,3,0.8,86.00000000000001,personal,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Intel,1,1,0.2,22,public,models,Baidu,open,external
paddlepaddle,paddlepaddle/models,NetEase Email,3,3,0.5,56.00000000000001,personal,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Outlook.com Email,1,2,0.2,24.000000000000004,personal,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Peking University,2,3,0.3,36,education,models,Baidu,open,external
paddlepaddle,paddlepaddle/models,QQ Email,4,2,0.7,74,personal,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,Yahoo Email,1,1,0.2,22,personal,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/models,NA,4,4,0.7,77.99999999999999,no domain record,models,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Alibaba Cloud,1,1,0.2,22,private,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,AMD,1,2,0.2,24.000000000000004,private,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,Baidu,5,7,0.8,94,public,paddle,Baidu,open,internal
paddlepaddle,paddlepaddle/paddle,Foxmail,1,1,0.2,22,private,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,GitHub,5,6,0.8,92,github,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Google Email,5,6,0.8,92,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Intel,5,4,0.8,88,public,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,nankai,1,1,0.2,22,education,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,NetEase Email,5,5,0.8,90,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Outlook.com Email,5,4,0.8,88,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Peking University,1,2,0.2,24.000000000000004,education,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,QQ Email,4,4,0.7,77.99999999999999,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,wanglun,1,1,0.2,22,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,Yahoo Email,3,3,0.5,56.00000000000001,personal,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle,百分点-Baifendian,3,2,0.5,54,private,paddle,Baidu,open,external
paddlepaddle,paddlepaddle/paddle,NA,5,2,0.8,84.00000000000001,no domain record,paddle,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle-mobile,Baidu,1,5,0.2,30.000000000000004,public,paddle-mobile,Baidu,open,internal
paddlepaddle,paddlepaddle/paddle-mobile,GitHub,1,2,0.2,24.000000000000004,github,paddle-mobile,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle-mobile,Google Email,1,2,0.2,24.000000000000004,personal,paddle-mobile,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddle-mobile,NetEase Email,1,5,0.2,30.000000000000004,personal,paddle-mobile,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddlepaddle.org,Baidu,4,3,0.7,76,public,paddlepaddle.org,Baidu,open,internal
paddlepaddle,paddlepaddle/paddlepaddle.org,GitHub,3,2,0.5,54,github,paddlepaddle.org,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddlepaddle.org,Google Email,1,2,0.2,24.000000000000004,personal,paddlepaddle.org,Baidu,open,unknown
paddlepaddle,paddlepaddle/paddlepaddle.org,Yahoo Email,4,3,0.7,76,personal,paddlepaddle.org,Baidu,open,unknown
paddlepaddle,paddlepaddle/visualdl,Baidu,5,5,0.8,90,public,visualdl,Baidu,open,internal
paddlepaddle,paddlepaddle/visualdl,GitHub,5,5,0.8,90,github,visualdl,Baidu,open,unknown
paddlepaddle,paddlepaddle/visualdl,Google Email,2,5,0.3,40,personal,visualdl,Baidu,open,unknown
paddlepaddle,paddlepaddle/visualdl,Outlook.com Email,1,5,0.2,30.000000000000004,personal,visualdl,Baidu,open,unknown
paddlepaddle,paddlepaddle/visualdl,Yahoo Email,2,3,0.3,36,personal,visualdl,Baidu,open,unknown
paddlepaddle,paddlepaddle/xworld,Baidu,4,3,0.7,76,public,xworld,Baidu,open,internal
paddlepaddle,paddlepaddle/xworld,GitHub,5,3,0.8,86.00000000000001,github,xworld,Baidu,open,unknown
paddlepaddle,paddlepaddle/xworld,Google Email,4,3,0.7,76,personal,xworld,Baidu,open,unknown
pair-code,pair-code/deeplearnjs,Adobe Systems,1,0,0.2,20,public,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,Apple Email,4,1,0.7,72,personal,deeplearnjs,Community Project,open,unknown
pair-code,pair-code/deeplearnjs,David Soergel,3,1,0.5,52,private,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,GitHub,5,4,0.8,88,github,deeplearnjs,Community Project,open,unknown
pair-code,pair-code/deeplearnjs,Google,5,3,0.8,86.00000000000001,public,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,Google Email,5,4,0.8,88,personal,deeplearnjs,Community Project,open,unknown
pair-code,pair-code/deeplearnjs,Hudl,2,0,0.3,30,private,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,Kyle McDonald,1,0,0.2,20,private,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,University of Illinois at Urbana-Champaign,1,0,0.2,20,education,deeplearnjs,Community Project,open,external
pair-code,pair-code/deeplearnjs,NA,4,1,0.7,72,no domain record,deeplearnjs,Community Project,open,unknown
pivotal-cf,pivotal-cf/bookbinder,GitHub,4,1,0.7,72,github,bookbinder,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/brokerapi,GitHub,4,0,0.7,70,github,brokerapi,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/cf-rabbitmq-release,GitHub,1,1,0.2,22,github,cf-rabbitmq-release,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/cf-rabbitmq-release,Google Email,2,0,0.3,30,personal,cf-rabbitmq-release,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-mysql,GitHub,2,0,0.3,30,github,docs-mysql,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-ops-guide,GitHub,2,1,0.3,32,github,docs-ops-guide,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pcf-gsg,GitHub,1,0,0.2,20,github,docs-pcf-gsg,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pcf-gsg,Google Email,1,1,0.2,22,personal,docs-pcf-gsg,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pcf-install,GitHub,1,2,0.2,24.000000000000004,github,docs-pcf-install,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pcf-install,Google Email,1,1,0.2,22,personal,docs-pcf-install,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pivotalcf-console,Google Email,1,1,0.2,22,personal,docs-pivotalcf-console,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pws-services,GitHub,3,1,0.5,52,github,docs-pws-services,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-pws-services,Google Email,3,0,0.5,50,personal,docs-pws-services,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-rabbitmq-pcf,GitHub,1,2,0.2,24.000000000000004,github,docs-rabbitmq-pcf,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/docs-redis,GitHub,2,2,0.3,34,github,docs-redis,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/pcf-release-notes,GitHub,2,2,0.3,34,github,pcf-release-notes,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/spring-cloud-services-connector,GitHub,3,0,0.5,50,github,spring-cloud-services-connector,Pivotal,closed,unknown
pivotal-cf,pivotal-cf/spring-cloud-services-connector,Google Email,1,1,0.2,22,personal,spring-cloud-services-connector,Pivotal,closed,unknown
pivotal-cf-experimental,pivotal-cf-experimental/basic-env,GitHub,1,0,0.2,20,github,basic-env,Pivotal,closed,unknown
pivotal-cf-experimental,pivotal-cf-experimental/dummy-boshrelease,GitHub,1,1,0.2,22,github,dummy-boshrelease,Pivotal,closed,unknown
powershell,PowerShell/ActiveDirectoryCSDsc,GitHub,4,0,0.7,70,github,ActiveDirectoryCSDsc,Microsoft,closed,unknown
powershell,PowerShell/ActiveDirectoryCSDsc,Google Email,3,1,0.5,52,personal,ActiveDirectoryCSDsc,Microsoft,closed,unknown
powershell,PowerShell/ActiveDirectoryCSDsc,Microsoft,2,0,0.3,30,public,ActiveDirectoryCSDsc,Microsoft,closed,internal
powershell,PowerShell/ComputerManagementDsc,GitHub,1,1,0.2,22,github,ComputerManagementDsc,Microsoft,closed,unknown
powershell,PowerShell/ComputerManagementDsc,Google Email,2,3,0.3,36,personal,ComputerManagementDsc,Microsoft,closed,unknown
powershell,PowerShell/ComputerManagementDsc,Microsoft,1,0,0.2,20,public,ComputerManagementDsc,Microsoft,closed,internal
powershell,PowerShell/DscResource.Tests,GitHub,5,1,0.8,82,github,DscResource.Tests,Microsoft,closed,unknown
powershell,PowerShell/DscResources,GitHub,2,3,0.3,36,github,DscResources,Microsoft,closed,unknown
powershell,PowerShell/DscResources,Microsoft,2,1,0.3,32,public,DscResources,Microsoft,closed,internal
powershell,PowerShell/NetworkingDsc,GitHub,2,1,0.3,32,github,NetworkingDsc,Microsoft,closed,unknown
powershell,PowerShell/NetworkingDsc,Google Email,2,2,0.3,34,personal,NetworkingDsc,Microsoft,closed,unknown
powershell,PowerShell/NetworkingDsc,Microsoft,1,0,0.2,20,public,NetworkingDsc,Microsoft,closed,internal
powershell,PowerShell/PackageManagementProviderResource,GitHub,1,1,0.2,22,github,PackageManagementProviderResource,Microsoft,closed,unknown
powershell,PowerShell/platyPS,GitHub,2,1,0.3,32,github,platyPS,Microsoft,closed,unknown
powershell,PowerShell/platyPS,Google Email,3,0,0.5,50,personal,platyPS,Microsoft,closed,unknown
powershell,PowerShell/PSScriptAnalyzer,GitHub,4,1,0.7,72,github,PSScriptAnalyzer,Microsoft,closed,unknown
powershell,PowerShell/PSScriptAnalyzer,Google Email,2,1,0.3,32,personal,PSScriptAnalyzer,Microsoft,closed,unknown
powershell,PowerShell/PSScriptAnalyzer,Microsoft,3,2,0.5,54,public,PSScriptAnalyzer,Microsoft,closed,internal
powershell,PowerShell/xActiveDirectory,GitHub,4,1,0.7,72,github,xActiveDirectory,Microsoft,closed,unknown
powershell,PowerShell/xActiveDirectory,Microsoft,3,0,0.5,50,public,xActiveDirectory,Microsoft,closed,internal
powershell,PowerShell/xAzure,GitHub,1,0,0.2,20,github,xAzure,Microsoft,closed,unknown
powershell,PowerShell/xAzurePack,GitHub,1,0,0.2,20,github,xAzurePack,Microsoft,closed,unknown
powershell,PowerShell/xBitlocker,GitHub,2,1,0.3,32,github,xBitlocker,Microsoft,closed,unknown
powershell,PowerShell/xBitlocker,Microsoft,1,0,0.2,20,public,xBitlocker,Microsoft,closed,internal
powershell,PowerShell/xDatabase,GitHub,2,0,0.3,30,github,xDatabase,Microsoft,closed,unknown
powershell,PowerShell/xDatabase,Microsoft,2,0,0.3,30,public,xDatabase,Microsoft,closed,internal
powershell,PowerShell/xDhcpServer,GitHub,2,0,0.3,30,github,xDhcpServer,Microsoft,closed,unknown
powershell,PowerShell/xDhcpServer,Microsoft,1,0,0.2,20,public,xDhcpServer,Microsoft,closed,internal
powershell,PowerShell/xDismFeature,GitHub,2,0,0.3,30,github,xDismFeature,Microsoft,closed,unknown
powershell,PowerShell/xDismFeature,Microsoft,1,0,0.2,20,public,xDismFeature,Microsoft,closed,internal
powershell,PowerShell/xDnsServer,GitHub,3,1,0.5,52,github,xDnsServer,Microsoft,closed,unknown
powershell,PowerShell/xDnsServer,Microsoft,2,0,0.3,30,public,xDnsServer,Microsoft,closed,internal
powershell,PowerShell/xDscDiagnostics,GitHub,2,0,0.3,30,github,xDscDiagnostics,Microsoft,closed,unknown
powershell,PowerShell/xDscDiagnostics,Microsoft,1,0,0.2,20,public,xDscDiagnostics,Microsoft,closed,internal
powershell,PowerShell/xDSCResourceDesigner,GitHub,2,1,0.3,32,github,xDSCResourceDesigner,Microsoft,closed,unknown
powershell,PowerShell/xDSCResourceDesigner,Microsoft,2,0,0.3,30,public,xDSCResourceDesigner,Microsoft,closed,internal
